pathway	pval	padj	log2err	ES	NES	size	leadingEdge	adjPvalue
KEGG_MEDICUS_REFERENCE_MISMATCH_REPAIR	0.401174168297456	0.849396827934427	0.0899860794997137	0.367070792564175	1.04455462497336	26	EXO1;RFC4;PCNA;RFC2;MSH2;MSH6;LIG1;RFC3;RPA2;POLD1;RPA1;POLE2;POLE3	non-significant
KEGG_MEDICUS_PATHOGEN_KSHV_VFLIP_TO_TNF_NFKB_SIGNALING_PATHWAY	0.421267893660532	0.849396827934427	0.0897104652742981	0.497912351057641	1.0442735439874	7	NFKBIA;NFKB1;TRAF2;IKBKG;RELA	non-significant
KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119	0.395876288659794	0.849396827934427	0.0937465422491719	0.389481716742211	1.04355503773961	20	EZH2;JARID2;TRIM27	non-significant
KEGG_MEDICUS_REFERENCE_FLCN_MTORC1_SIGNALING_PATHWAY	0.386221294363257	0.846023068204547	0.0959206777921745	0.422033345260233	1.04171905705467	14	SLC7A5;RRAGD	non-significant
KEGG_MEDICUS_REFERENCE_OKAZAKI_FRAGMENT_MATURATION	0.436440677966102	0.861094550326621	0.0897104652742981	0.44863472179126	1.0393787740986	11	FEN1;PCNA;RNASEH2A;LIG1;POLD1;RNASEH2B;DNA2	non-significant
KEGG_MEDICUS_REFERENCE_BETA_OXIDATION_ACYL_COA_SYNTHESIS	0.436440677966102	0.861094550326621	0.0897104652742981	0.44857907434973	1.03924985235726	11	ACSL1;ACSL5;ACSL4	non-significant
KEGG_MEDICUS_PATHOGEN_HCV_CORE_TO_ERK_SIGNALING_PATHWAY	0.420502092050209	0.849396827934427	0.0911073131586733	0.430488221097941	1.03852198530378	13	MAPK1;YWHAQ;YWHAH;RAF1;YWHAZ	non-significant
KEGG_MEDICUS_ENV_FACTOR_DCE_TO_DNA_ADDUCTS	0.410416666666667	0.849396827934427	0.0922597260527354	0.391341505697057	1.03132889134307	18	GSTA5;GSTA2;GSTA1;GSTP1;GSTA4;GSTA3	non-significant
KEGG_MEDICUS_REFERENCE_CA2_CAM_VGCC_RYR_SIGNALING_PATHWAY	0.449152542372881	0.86486555144864	0.0880945010398517	0.444440162725925	1.02966098934533	11	RYR1;CACNA1A;CALM3;CACNA1B;CACNA1E;CACNA1S;RYR3	non-significant
KEGG_MEDICUS_REFERENCE_CASR_PTH_SIGNALING_PATHWAY	0.443762781186094	0.861094550326621	0.086794975677172	0.490572539178418	1.02887972749131	7	PLCB2;PLCB4	non-significant
KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY	0.466531440162272	0.866412854823358	0.0835990603684159	0.514779864575803	1.02324267015978	6	PLCB2;PLCB4	non-significant
KEGG_MEDICUS_REFERENCE_ALTERNATIVE_PATHWAY_OF_COMPLEMENT_CASCADE_C3B_BREAKDOWN	0.466666666666667	0.866412854823358	0.0833634065110386	0.535483811822001	1.02272688058282	5	CFH;CFI;CD55	non-significant
KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY	0.412955465587045	0.849396827934427	0.0902635484340068	0.3735816491744	1.02230086793632	22	GSTA5;GSTA2;GSTA1;GSTP1;GSTA4;GSTA3	non-significant
KEGG_MEDICUS_REFERENCE_UREA_CYCLE	0.468559837728195	0.866412854823358	0.0833634065110386	0.513200605727104	1.02010353214678	6	ASS1;ARG2	non-significant
KEGG_MEDICUS_REFERENCE_TLR3_NFKB_SIGNALING_PATHWAY	0.473903966597077	0.867826035079346	0.0843144320642653	0.446619951854489	1.01310146323243	10	NFKBIA;NFKB1;MAP3K7;IKBKG;RELA;TLR3	non-significant
KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_CHRNA7_E2F_SIGNALING_PATHWAY	0.447698744769874	0.86486555144864	0.0875697115548511	0.458160300675369	1.0122974899934	9	BIRC5;E2F1;CDC25A;CDC6;RAF1;SRC	non-significant
KEGG_MEDICUS_REFERENCE_ERK_RSK_SIGNALING	0.476673427991886	0.867826035079346	0.0824344091527096	0.509227475994275	1.01220602846322	6	MAPK1;RPS6KA3;RPS6KA1	non-significant
KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY	0.449897750511247	0.86486555144864	0.0860347242455604	0.345502731579595	1.01003151280412	30	IL6;GNB4;GNGT2;GNG4;PIK3CD;NFKBIA;NFKB1;GNG7	non-significant
KEGG_MEDICUS_REFERENCE_RELN_VLDLR_PI3K_SIGNALING_PATHWAY	0.439232409381663	0.861094550326621	0.0897104652742981	0.402454508079132	1.00778437889207	15	VLDLR;PIK3CD;DAB1;RHEB;PIK3CA	non-significant
KEGG_MEDICUS_PATHOGEN_HIV_TAT_TO_TLR2_4_NFKB_SIGNALING_PATHWAY	0.471578947368421	0.866412854823358	0.0850427463764322	0.424616655448187	0.999997532421645	12	TNF;NFKB1	non-significant
KEGG_MEDICUS_VARIANT_AMPLIFIED_MYC_TO_P15_CELL_CYCLE_G1_S	0.451882845188285	0.865992201769499	0.0870515867946735	0.414343544036722	0.999574108795236	13	CCND2;E2F3;E2F2;CDK6;E2F1;CCND3	non-significant
KEGG_MEDICUS_REFERENCE_GPCR_PI3K_SIGNALING_PATHWAY	0.468041237113402	0.866412854823358	0.0843144320642653	0.333593339927948	0.999432609459671	32	GNB4;CHRM1;PIK3CG;GNGT2;GNG4;LPAR3;GNG7	non-significant
KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_ANAPHASE	0.442105263157895	0.861094550326621	0.0886261133285098	0.390633901207842	0.998554490839269	16	CDC20;PTTG1;CDC16	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_DJ1_TO_FAS_JNK_SIGNALING_PATWHAY	0.488843813387424	0.869307461406518	0.0810802057550866	0.501234095895503	0.996317358065027	6	MAP3K5;DAXX	non-significant
KEGG_MEDICUS_REFERENCE_GLYCOLYSIS	0.463414634146341	0.866412854823358	0.0840745577910723	0.360671439139413	0.994903818377377	23	PFKP;LDHC;LDHB;ENO1;PGAM1;GPI;GAPDH;PGK1;PFKL;PKM	non-significant
KEGG_MEDICUS_REFERENCE_DISASSEMBLY_OF_MCC	0.455486542443064	0.866412854823358	0.0860347242455604	0.382931904454325	0.993712570827418	17	CDC20;TRIP13;MAD2L1;BUB1B;CDC16;MAD2L1BP	non-significant
KEGG_MEDICUS_REFERENCE_EGF_EGFR_PLCG_CALCINEURIN_SIGNALING_PATHWAY	0.48	0.868282083722977	0.0840745577910723	0.380833124846476	0.973501342049332	16	PLCG2;NFATC3;EGFR;CALM3;PLCG1;NFATC2	non-significant
KEGG_MEDICUS_REFERENCE_KEAP1_NRF2_SIGNALING_PATHWAY	0.489837398373984	0.869307461406518	0.0810802057550866	0.352814715363845	0.973231227659076	23	GSTA5;GSTA2;GSTA1;GSTP1;GSTA4;GSTA3	non-significant
KEGG_MEDICUS_ENV_FACTOR_METALS_TO_JNK_SIGNALING_PATHWAY	0.504237288135593	0.869423067843822	0.0817515582532145	0.447171689448011	0.971439577304192	8	MAP3K5;FOS;JUN;MAP2K4	non-significant
KEGG_MEDICUS_REFERENCE_ICOSLG_ICOS_PI3K_SIGNALING_PATHWAY	0.493723849372385	0.869307461406518	0.0822054920415869	0.439473123507812	0.971008485874326	9	ICOS;PIK3CD;ICOSLG	non-significant
KEGG_MEDICUS_REFERENCE_TNF_RIPK1_3_SIGNALING_PATHWAY	0.501022494887526	0.869423067843822	0.0802023444698144	0.462027383471587	0.969011859481356	7	TNF;TRADD;TRAF2;TNFRSF1A;RIPK1	non-significant
KEGG_MEDICUS_VARIANT_AMPLIFIED_MYC_TO_CELL_CYCLE_G1_S	0.510593220338983	0.875504718531386	0.0810802057550866	0.417998254325361	0.968401445660271	11	CCND2;E2F3;E2F2;CDK6;E2F1;CCND3	non-significant
KEGG_MEDICUS_REFERENCE_MGLUR5_CA2_APOPTOTIC_PATHWAY	0.489878542510121	0.869307461406518	0.0808589150280032	0.353879814736442	0.968387078299244	22	ITPR3;PLCB2;PLCB4;CASP3;SLC25A5	non-significant
KEGG_MEDICUS_PATHOGEN_SHIGELLA_FIMA_TO_CROSSTALK_BETWEEN_EXTRINSIC_AND_INTRINSIC_APOPTOTIC_PATHWAYS	0.525354969574036	0.879426091300818	0.077274697304471	0.486986984840539	0.967997967659271	6	HK3;BAX	non-significant
KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_ERK_SIGNALING_PATHWAY	0.503080082135524	0.869423067843822	0.0802023444698144	0.326156880535413	0.967483937622645	31	VEGFA;GNB4;MAPK1;GNGT2;GNG4;HIF1A;GNG7;NRAS;RAF1;FOS;GNG5;JUN	non-significant
KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_TNF_NFKB_SIGNALING_PATHWAY	0.466950959488273	0.866412854823358	0.0862865626267245	0.385922382677405	0.966386363972907	15	TRADD;NFKBIA;NFKB1;MAP3K7;TRAF2;IKBKG;TNFRSF1A;RIPK1	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ANTEROGRADE_AXONAL_TRANSPORT	0.495951417004049	0.869423067843822	0.0802023444698144	0.352756641180966	0.965313529844325	22	TUBB3;TUBB;TUBA4A;TUBB6;TUBB2A;APP;TUBB4A;TUBA1C;CDK5R1;CAPN2;TUBB2B;TUBA1A	non-significant
KEGG_MEDICUS_VARIANT_AMPLIFIED_EGFR_TO_PI3K_SIGNALING_PATHWAY	0.51271186440678	0.87670896151325	0.0808589150280032	0.443085811463935	0.962563381258179	8	PIK3CD;EGFR;PIK3CA;AKT1;MTOR;PIK3CB	non-significant
KEGG_MEDICUS_REFERENCE_EGF_ERBB2_RAS_ERK_SIGNALING_PATHWAY	0.498947368421053	0.869423067843822	0.0819778796501272	0.374259559391338	0.956697722891451	16	ERBB2;MAPK1;NRAS;RAF1;EGFR	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_TP53_TO_TRANSCRIPTION	0.50418410041841	0.869423067843822	0.0810802057550866	0.432363113822333	0.955299038879837	9	BAK1;GADD45A;BAX;CDKN1A;GADD45B	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PRKN_TO_INTRINSIC_APOPTOTIC_PATHWAY	0.537373737373737	0.879426091300818	0.0758886900606117	0.499882831567883	0.954732146331004	5	CASP3;BAX;CYCS	non-significant
KEGG_MEDICUS_REFERENCE_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY	0.539877300613497	0.879426091300818	0.0762797180809272	0.324866142396249	0.949703175321292	30	ITGB7;ITGB6;ITGB4;ITGA9;ITGA4;ACTN4;ACTB;ACTN1;ITGB8;ITGA5;VCL;ITGA8;ACTG1;TLN1	non-significant
KEGG_MEDICUS_VARIANT_EWSR1_WT1_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION	0.547667342799189	0.879426091300818	0.0751181635276301	0.476367587789927	0.946889488207557	6	IL2RB;MLF1	non-significant
KEGG_MEDICUS_REFERENCE_EGF_EGFR_PI3K_NFKB_SIGNALING_PATHWAY	0.492693110647182	0.869307461406518	0.0822054920415869	0.383000656217547	0.945373361908754	14	PIK3CD;NFKBIA;NFKB1;IKBKG;EGFR;PIK3CA	non-significant
KEGG_MEDICUS_REFERENCE_KERATAN_SULFATE_DEGRADATION	0.555555555555556	0.879426091300818	0.0741758965588009	0.492255605257192	0.940164816376266	5	HEXA;GLB1;GALNS;HEXB	non-significant
KEGG_MEDICUS_REFERENCE_ITGA_B_RHOG_RAC_SIGNALING_PATHWAY	0.55241935483871	0.879426091300818	0.0743625384422526	0.328019297384035	0.939749932209438	28	ITGB7;ITGB6;RAC2;ITGB4;ITGA9;RHOG;ITGA4;ELMO1	non-significant
KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_CELL_CYCLE_G1_S	0.52510460251046	0.879426091300818	0.0789209638180035	0.425183956600957	0.939436811566047	9	CCND2;E2F3;E2F2;CDK6;E2F1;CCND3	non-significant
KEGG_MEDICUS_VARIANT_TGFA_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY	0.536016949152542	0.879426091300818	0.0785029047348687	0.432384705787315	0.939316208370255	8	PIK3CD;EGFR;PIK3CA;TGFA;AKT1	non-significant
KEGG_MEDICUS_VARIANT_EML4_ALK_FUSION_KINASE_TO_PLCG_ERK_SIGNALING_PATHWAY	0.503131524008351	0.869423067843822	0.0810802057550866	0.379316433452072	0.936279471323252	14	PLCG2;PRKCB;MAPK1;PRKCA;RAF1	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PRKCG_TO_MGLUR1_TRPC3_SIGNALING_PATHWAY	0.569915254237288	0.879426091300818	0.0753093764172773	0.399889121248836	0.926446938746682	11	ITPR3;PLCB2;PLCB4	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SPTBN2_TO_MGLUR1_TRPC3_SIGNALING_PATHWAY	0.563674321503132	0.879426091300818	0.0751181635276301	0.405992880967468	0.92094403768173	10	ITPR3;PLCB2;PLCB4;SPTBN2	non-significant
KEGG_MEDICUS_REFERENCE_ACH_CHRN_RAS_ERK_SIGNALING_PATHWAY	0.560824742268041	0.879426091300818	0.0747385227439092	0.343340401633099	0.919926636815425	20	CREB3L2;MAPK1;ATF4;NRAS;CREB5;RAF1;CREB3L1	non-significant
KEGG_MEDICUS_REFERENCE_CXCR4_GNAI_PI3K_BAD_SIGNALING_PATHWAY	0.557894736842105	0.879426091300818	0.0760837160951725	0.390578093342131	0.919834689828225	12	CXCR4;PIK3CD;PIK3CA	non-significant
KEGG_MEDICUS_REFERENCE_TGFA_EGFR_PI3K_SIGNALING_PATHWAY	0.550209205020921	0.879426091300818	0.0764767053228531	0.416079352385616	0.919320341455068	9	PIK3CD;EGFR;PIK3CA;TGFA;AKT1;MTOR;PIK3CB	non-significant
KEGG_MEDICUS_REFERENCE_HIF_1_SIGNALING_PATHWAY	0.550209205020921	0.879426091300818	0.0764767053228531	0.415777712273994	0.918653872694186	9	VEGFA;HIF1A;TGFA	non-significant
KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_RAC_SIGNALING_PATHWAY	0.568507157464213	0.879426091300818	0.0736212741014394	0.313561314139531	0.916655005965524	30	ITGB7;ITGB6;RAC2;ITGB4;ITGA9;ITGA4;ELMO1	non-significant
KEGG_MEDICUS_REFERENCE_P300_P21_CELL_CYCLE_G1_S	0.53091684434968	0.879426091300818	0.0793434960134973	0.365584876039866	0.915459312384518	15	CCND2;E2F3;E2F2;CDK6;E2F1;CCND3	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_EGFR_TO_PLCG_ERK_SIGNALING_PATHWAY	0.532359081419624	0.879426091300818	0.0780892306943345	0.370200736451024	0.913778890762556	14	PLCG2;PRKCB;MAPK1;PRKCA;RAF1;EGFR;PLCG1	non-significant
KEGG_MEDICUS_REFERENCE_EXTRINSIC_APOPTOTIC_PATHWAY	0.578288100208768	0.884543598716827	0.0738052724171275	0.401958347885586	0.911792204334961	10	TNF;CASP3;TRADD;TRAF2;TNFRSF1A;RIPK1;CASP8	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_GRM1_TO_MGLUR1_TRPC3_SIGNALING_PATHWAY	0.562761506276151	0.879426091300818	0.0753093764172773	0.409786691473252	0.905416812848213	9	ITPR3;PLCB2;PLCB4	non-significant
KEGG_MEDICUS_PATHOGEN_HIV_NEF_TO_TNF_NFKB_SIGNALING_PATHWAY	0.542797494780793	0.879426091300818	0.0770736734944102	0.366291523641562	0.904129649707474	14	TRADD;NFKBIA;NFKB1;MAP3K7;TRAF2;IKBKG;RIPK1	non-significant
KEGG_MEDICUS_REFERENCE_NOTCH_MESP2_SIGNALING	0.6	0.90171066359574	0.0702812841717392	0.471896020978224	0.901279804990499	5	EPHA4;RBPJ;LFNG;RIPPLY2;TBX6	non-significant
KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_JNK_SIGNALING_PATHWAY	0.61491935483871	0.910610240777898	0.0689567351672811	0.314381125914842	0.900677625135291	28	IL6;GNB4;PIK3CG;GNGT2;GNG4;NFKB1;GNG7	non-significant
KEGG_MEDICUS_REFERENCE_CXCR4_GNA12_13_RHO_SIGNALING_PATHWAY	0.571129707112971	0.879426091300818	0.0745500777420554	0.406883071234755	0.899001312694682	9	CXCR4;ARHGEF1;ROCK2;GNA12	non-significant
KEGG_MEDICUS_REFERENCE_EGF_EGFR_PLCG_ERK_SIGNALING_PATHWAY	0.543710021321962	0.879426091300818	0.0780892306943345	0.358589891747299	0.897943206193309	15	PLCG2;PRKCB;MAPK1;PRKCA;RAF1;EGFR;PLCG1	non-significant
KEGG_MEDICUS_REFERENCE_ANTEROGRADE_AXONAL_TRANSPORT	0.583333333333333	0.889367816091954	0.072003313661988	0.325368919452252	0.897522634774638	23	TUBB3;TUBB;TUBA4A;TUBB6;TUBB2A;TUBB4A;TUBA1C;TUBB2B;TUBA1A	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATP2B3_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY	0.601626016260163	0.90171066359574	0.0704500850658419	0.320829106915487	0.884999666950177	23	CREB3L2;CAMK1D;ATF4;CAMK2D;CREB5;CREB3L1;CALM3	non-significant
KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	0.611909650924025	0.908587749683294	0.070113215764256	0.330442615696639	0.880278293009139	19	RYR1;ITPR3;CASP3;SLC25A5	non-significant
KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_CDC42_SIGNALING_PATHWAY	0.63013698630137	0.918787734160601	0.0662842187012672	0.308864747529879	0.878920652525524	26	ITGB7;ITGB6;ITGB4;ITGA9;ITGA4;ITGB8;SRC;GIT2;ITGA5;ITGA8;ARHGEF7	non-significant
KEGG_MEDICUS_REFERENCE_CITRATE_CYCLE_SECOND_CARBON_OXIDATION_2	0.624217118997912	0.916393489901272	0.0699458736501659	0.387381351601007	0.878726112674433	10	SDHA;SDHC;SDHD;FH;SUCLG1	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_SMO_TO_HEDGEHOG_SIGNALING_PATHWAY	0.62474645030426	0.916393489901272	0.0684714904492087	0.30232598020335	0.877809585788055	29	WNT6;WNT10A;WNT2;SMO;WNT5B	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PTCH1_TO_HEDGEHOG_SIGNALING_PATHWAY	0.62474645030426	0.916393489901272	0.0684714904492087	0.30232598020335	0.877809585788055	29	WNT6;WNT10A;WNT2;SMO;WNT5B	non-significant
KEGG_MEDICUS_VARIANT_FZD7_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY	0.661825726141079	0.930799311613959	0.0667426134241917	0.285328719916801	0.867400406718058	37	WNT6;WNT10A;TCF7L1;WNT2;FZD7;WNT5B;TCF7;FRAT2	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_RASD1_TO_CRHR_PKA_ACTH_SIGNALING_PATHWAY	0.651302605210421	0.922554491133296	0.0658311958368866	0.30561005551784	0.867102209227981	27	RASD1;POMC;CREB3L2;ADCY7;ATF4;CREB5;ADCY3	non-significant
KEGG_MEDICUS_VARIANT_AMPLIFIED_MDM2_TO_P21_CELL_CYCLE_G1_S	0.64	0.920896984651112	0.069119845655101	0.368092584339052	0.866879975900224	12	CCND2;E2F3;E2F2;CDK6;E2F1;CCND3	non-significant
KEGG_MEDICUS_REFERENCE_GNRH_GNRHR_PLCB_PKC_SIGNALING_PATHWAY	0.633946830265849	0.920896984651112	0.0681513438679483	0.318348358160603	0.866269134126207	21	PRKCB;MAPK1;PLCB2;PLCB4;LHB;PRKCA;RAF1	non-significant
KEGG_MEDICUS_PATHOGEN_KSHV_VFLIP_TO_NFKB_SIGNALING_PATHWAY	0.630831643002028	0.918787734160601	0.0679922591544058	0.43464403017641	0.863954378583171	6	NFKBIA;NFKB1;IKBKG;RELA	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	0.642276422764228	0.920896984651112	0.0672065093710464	0.310965958609941	0.857792400597664	23	ITPR3;PLCB2;PLCB4;CASP3;SLC25A5	non-significant
KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGAP_RHOA_SIGNALING_PATHWAY	0.642276422764228	0.920896984651112	0.0672065093710464	0.309972294624031	0.855051401487436	23	ITGB7;ITGB6;ITGB4;ITGA9;ITGA4;ITGB8;SRC;ITGA5	non-significant
KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGEF_RHOA_SIGNALING_PATHWAY	0.644308943089431	0.920896984651112	0.0670512579829467	0.309516103638885	0.853793009211869	23	ITGB7;ITGB6;ITGB4;ITGA9;ITGA4;ITGB8	non-significant
KEGG_MEDICUS_REFERENCE_TLR7_9_IRF7_SIGNALING_PATHWAY	0.626865671641791	0.917328252355245	0.0707899094502623	0.336980563899781	0.84383139329046	15	MYD88;TLR9;IRAK1;IRF7;TLR7	non-significant
KEGG_MEDICUS_VARIANT_LOSS_OF_VHL_TO_HIF_1_SIGNALING_PATHWAY	0.667368421052632	0.930799311613959	0.0670512579829467	0.357077491176481	0.840938774959014	12	VEGFA;HIF1A;CUL2	non-significant
KEGG_MEDICUS_REFERENCE_LPA_GNA12_13_RHOA_SIGNALING_PATHWAY	0.684100418410042	0.93685433406154	0.0655321029282414	0.34583992916297	0.834314046771405	13	LPAR3;LPAR2;ARHGEF1;LPAR5;ROCK2;GNA12;GNA13;ARHGEF11	non-significant
KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_AKT_SIGNALING_PATHWAY	0.672064777327935	0.930799311613959	0.0647943366000727	0.298727718976184	0.8327136143474	24	GNB4;PIK3CG;GNGT2;GNG4;GNG7	non-significant
KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNB_G_RHO_SIGNALING_PATHWAY	0.700205338809035	0.948143885824969	0.0635007968065945	0.277559051822761	0.832659161884976	33	CREB3L2;GNB4;GNGT2;GNG4;ATF4;GNG7;CREB5;MAPK13	non-significant
KEGG_MEDICUS_REFERENCE_PKR_EIF2ALPHA_SIGNALING_PATHWAY	0.668711656441718	0.930799311613959	0.0655321029282414	0.394982896237172	0.828399191126409	7	EIF2AK2;EIF2B3;EIF2S1;EIF2B5	non-significant
KEGG_MEDICUS_REFERENCE_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY	0.721774193548387	0.949020604366516	0.0611692626746689	0.289065710999824	0.828150918200764	28	CREB3L2;CAMK1D;PLCB2;ATF4;PLCB4;CAMK2D;CREB5;CREB3L1;CALM3	non-significant
KEGG_MEDICUS_REFERENCE_PURINE_SALVAGE_PATHWAY_ADENINE_TO_AMP	0.675732217573222	0.931577377901613	0.066132620475844	0.374502096846247	0.827456093589693	9	PNP;NT5C2;NT5E;LACC1	non-significant
KEGG_MEDICUS_ENV_FACTOR_METALS_TO_RAS_ERK_SIGNALING_PATHWAY	0.701052631578947	0.948143885824969	0.0646484568421928	0.348919520178478	0.821726267011206	12	MAPK1;NRAS;RAF1;FOS;JUN	non-significant
KEGG_MEDICUS_REFERENCE_TLR4_IRF3_7_SIGNALING_PATHWAY	0.692796610169492	0.944583924438139	0.0655321029282414	0.377536725105443	0.820163989151374	8	TLR4;IRF7;TRAF3;IKBKE;IRF3	non-significant
KEGG_MEDICUS_REFERENCE_CA2_PYK2_RAS_ERK_SIGNALING_PATHWAY	0.680170575692964	0.934651014106349	0.0667426134241917	0.327376204814791	0.819781164355717	15	MAPK1;PTK2B;NRAS;RAF1;SRC	non-significant
KEGG_MEDICUS_REFERENCE_GH_JAK_STAT_SIGNALING_PATHWAY	0.680981595092024	0.934651014106349	0.0646484568421928	0.390837851025339	0.819705771402728	7	STAT5A;JAK2;STAT5B	non-significant
KEGG_MEDICUS_VARIANT_EGFR_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY	0.688935281837161	0.941392802333781	0.0650877566917313	0.360939551625636	0.818746198802884	10	PIK3CD;EGFR;PIK3CA;AKT1;MTOR;RPS6KB2;PIK3CB	non-significant
KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_ALG6_TO_OST	0.705508474576271	0.948143885824969	0.0646484568421928	0.350784672618405	0.812683738661531	11	DDOST;RPN2;RPN1;STT3A;ALG6;STT3B	non-significant
KEGG_MEDICUS_VARIANT_MET_OVEREXPRESSION_TO_RAS_ERK_SIGNALING_PATHWAY	0.705636743215031	0.948143885824969	0.0639271933359996	0.329019711963591	0.812130387203811	14	MAPK1;MET;NRAS;RAF1	non-significant
KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_P53_MEDIATED_TRANSCRIPTION	0.701461377870564	0.948143885824969	0.0642140881844605	0.357077925407524	0.809986583036098	10	BAK1;GADD45A;BAX;CDKN1A;GADD45B	non-significant
KEGG_MEDICUS_PATHOGEN_EBV_EBNA1_TO_P53_MEDIATED_TRANSCRIPTION	0.707724425887265	0.948143885824969	0.0637845390312975	0.356448093869133	0.808557889018995	10	BAK1;GADD45A;BAX;CDKN1A;GADD45B	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_MET_TO_PI3K_SIGNALING_PATHWAY	0.713389121338912	0.949020604366516	0.0635007968065945	0.364919670712825	0.80628388397526	9	MET;PIK3CD;PIK3CA	non-significant
KEGG_MEDICUS_PATHOGEN_YERSINIA_YOPP_J_TO_TLR2_4_MAPK_SIGNALING_PATHWAY	0.703853955375254	0.948143885824969	0.0626618230932491	0.40296691777911	0.80098887565101	6	MAP2K3;MAP2K6;MAP2K4;MAP2K1;MAP2K2	non-significant
KEGG_MEDICUS_REFERENCE_GENE_SILENCING_BY_METHYLATION_OF_H3K27_AND_UBIQUITINATION_OF_H2AK119	0.751540041067762	0.958287851181014	0.0601186142531851	0.268161698617355	0.795451979035367	31	EZH2;JARID2;PHF19;CBX2	non-significant
KEGG_MEDICUS_REFERENCE_CXCR_GNB_G_PI3K_AKT_SIGNALING_PATHWAY	0.731313131313131	0.949020604366516	0.060640400949416	0.281090005187612	0.792746965270824	25	GNB4;PIK3CG;GNGT2;GNG4;GNG7	non-significant
KEGG_MEDICUS_REFERENCE_PURINE_SALVAGE_PATHWAY_HYPOXANTHINE_GUANINE_TO_IMP_GMP	0.730125523012552	0.949020604366516	0.0623861492893626	0.357139246243868	0.789093166775629	9	PNP;NT5C2;NT5E;LACC1	non-significant
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_RASGAP	0.754237288135593	0.958287851181014	0.0614364107201271	0.360728537636023	0.783649739891323	8	RASAL1;NRAS;RASA3;RASA2	non-significant
KEGG_MEDICUS_VARIANT_EREG_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY	0.747390396659708	0.958287851181014	0.0611692626746689	0.344856794804314	0.782264477821013	10	PIK3CD;EGFR;PIK3CA;AKT1;RPS6KB2;PIK3CB	non-significant
KEGG_MEDICUS_PATHOGEN_HBV_HBX_TO_CREB_MEDIATED_TRANSCRIPTION	0.749473684210526	0.958287851181014	0.0614364107201271	0.332162569481476	0.78226264933887	12	CREB3L2;ATF4;PCNA;CREB5;CREB3L1	non-significant
